GeneSymbol	EntrezID	TCGA-2V-A95S-01A-11R-A37K-07	TCGA-2Y-A9GS-01A-12R-A38B-07	TCGA-2Y-A9GT-01A-11R-A38B-07	TCGA-2Y-A9GU-01A-11R-A38B-07	TCGA-2Y-A9GV-01A-11R-A38B-07	TCGA-2Y-A9GW-01A-11R-A38B-07	TCGA-2Y-A9GX-01A-11R-A38B-07	TCGA-2Y-A9GY-01A-11R-A38B-07	TCGA-2Y-A9GZ-01A-11R-A39D-07	TCGA-2Y-A9H0-01A-11R-A38B-07	TCGA-2Y-A9H1-01A-11R-A38B-07	TCGA-2Y-A9H2-01A-12R-A38B-07	TCGA-2Y-A9H3-01A-11R-A38B-07	TCGA-2Y-A9H4-01A-11R-A38B-07	TCGA-2Y-A9H5-01A-11R-A38B-07	TCGA-2Y-A9H6-01A-11R-A39D-07	TCGA-2Y-A9H7-01A-11R-A39D-07	TCGA-2Y-A9H8-01A-11R-A39D-07	TCGA-2Y-A9H9-01A-21R-A39D-07	TCGA-2Y-A9HA-01A-11R-A39D-07	TCGA-2Y-A9HB-01A-11R-A39D-07	TCGA-3K-AAZ8-01A-12R-A39D-07	TCGA-4R-AA8I-01A-11R-A38B-07	TCGA-5C-A9VG-01A-11R-A37K-07	TCGA-5C-A9VH-01A-11R-A37K-07	TCGA-5C-AAPD-01A-21R-A39D-07	TCGA-5R-AA1C-01A-11R-A41C-07	TCGA-5R-AA1D-01A-11R-A38B-07	TCGA-5R-AAAM-01A-12R-A41C-07	TCGA-BC-4072-01B-11R-A155-07	TCGA-BC-4073-01B-02R-A131-07	TCGA-BC-A10Q-01A-11R-A131-07	TCGA-BC-A10Q-11A-11R-A131-07	TCGA-BC-A10R-01A-11R-A131-07	TCGA-BC-A10R-11A-11R-A131-07	TCGA-BC-A10S-01A-22R-A131-07	TCGA-BC-A10T-01A-11R-A131-07	TCGA-BC-A10T-11A-11R-A131-07	TCGA-BC-A10U-01A-11R-A131-07	TCGA-BC-A10U-11A-11R-A131-07	TCGA-BC-A10W-01A-11R-A131-07	TCGA-BC-A10W-11A-11R-A131-07	TCGA-BC-A10X-01A-11R-A131-07	TCGA-BC-A10X-11A-11R-A131-07	TCGA-BC-A10Y-01A-11R-A131-07	TCGA-BC-A10Y-11A-11R-A131-07	TCGA-BC-A10Z-01A-11R-A131-07	TCGA-BC-A10Z-11A-11R-A131-07	TCGA-BC-A110-01A-11R-A131-07	TCGA-BC-A110-11A-11R-A131-07	TCGA-BC-A112-01A-11R-A131-07	TCGA-BC-A216-01A-11R-A155-07	TCGA-BC-A216-11A-11R-A155-07	TCGA-BC-A217-01A-11R-A155-07	TCGA-BC-A3KF-01A-11R-A213-07	TCGA-BC-A3KG-01A-11R-A213-07	TCGA-BC-A5W4-01A-11R-A28V-07	TCGA-BC-A69H-01A-11R-A311-07	TCGA-BC-A69I-01A-11R-A311-07	TCGA-BC-A8YO-01A-11R-A37K-07	TCGA-BD-A2L6-01A-11R-A213-07	TCGA-BD-A2L6-11A-21R-A213-07	TCGA-BD-A3EP-01A-11R-A22L-07	TCGA-BD-A3EP-11A-12R-A22L-07	TCGA-BD-A3ER-01A-11R-A213-07	TCGA-BW-A5NO-01A-11R-A27V-07	TCGA-BW-A5NP-01A-11R-A27V-07	TCGA-BW-A5NQ-01A-11R-A27V-07	TCGA-CC-5258-01A-01R-A131-07	TCGA-CC-5259-01A-31R-A213-07	TCGA-CC-5260-01A-01R-A131-07	TCGA-CC-5261-01A-01R-A131-07	TCGA-CC-5262-01A-01R-A131-07	TCGA-CC-5263-01A-01R-A131-07	TCGA-CC-5264-01A-01R-A131-07	TCGA-CC-A123-01A-11R-A131-07	TCGA-CC-A1HT-01A-11R-A131-07	TCGA-CC-A3M9-01A-11R-A213-07	TCGA-CC-A3MA-01A-11R-A213-07	TCGA-CC-A3MB-01A-11R-A213-07	TCGA-CC-A3MC-01A-11R-A22L-07	TCGA-CC-A5UC-01A-11R-A28V-07	TCGA-CC-A5UD-01A-11R-A28V-07	TCGA-CC-A5UE-01A-11R-A28V-07	TCGA-CC-A7IE-01A-21R-A38B-07	TCGA-CC-A7IF-01A-11R-A33J-07	TCGA-CC-A7IG-01A-11R-A33J-07	TCGA-CC-A7IH-01A-11R-A33J-07	TCGA-CC-A7II-01A-11R-A33J-07	TCGA-CC-A7IJ-01A-11R-A33R-07	TCGA-CC-A7IK-01A-12R-A33R-07	TCGA-CC-A7IL-01A-11R-A33R-07	TCGA-CC-A8HS-01A-11R-A36F-07	TCGA-CC-A8HT-01A-11R-A36F-07	TCGA-CC-A8HU-01A-11R-A36F-07	TCGA-CC-A8HV-01A-11R-A36F-07	TCGA-CC-A9FS-01A-11R-A37K-07	TCGA-CC-A9FU-01A-11R-A37K-07	TCGA-CC-A9FV-01A-11R-A37K-07	TCGA-CC-A9FW-01A-11R-A37K-07	TCGA-DD-A113-01A-11R-A131-07	TCGA-DD-A113-11A-12R-A131-07	TCGA-DD-A114-01A-11R-A131-07	TCGA-DD-A114-11A-12R-A131-07	TCGA-DD-A115-01A-11R-A131-07	TCGA-DD-A116-01A-11R-A131-07	TCGA-DD-A116-11A-12R-A26B-07	TCGA-DD-A118-01A-11R-A131-07	TCGA-DD-A118-11A-11R-A131-07	TCGA-DD-A119-01A-11R-A131-07	TCGA-DD-A119-11A-11R-A131-07	TCGA-DD-A11A-01A-11R-A131-07	TCGA-DD-A11A-11A-11R-A131-07	TCGA-DD-A11B-01A-11R-A131-07	TCGA-DD-A11B-11A-11R-A131-07	TCGA-DD-A11C-01A-11R-A131-07	TCGA-DD-A11C-11A-11R-A131-07	TCGA-DD-A11D-01A-11R-A131-07	TCGA-DD-A11D-11A-12R-A131-07	TCGA-DD-A1EA-01A-11R-A131-07	TCGA-DD-A1EB-01A-11R-A131-07	TCGA-DD-A1EB-11A-11R-A131-07	TCGA-DD-A1EC-01A-21R-A131-07	TCGA-DD-A1EC-11A-11R-A131-07	TCGA-DD-A1ED-01A-11R-A155-07	TCGA-DD-A1EE-01A-11R-A131-07	TCGA-DD-A1EE-11A-11R-A131-07	TCGA-DD-A1EF-01A-11R-A131-07	TCGA-DD-A1EG-01A-11R-A213-07	TCGA-DD-A1EG-11A-11R-A213-07	TCGA-DD-A1EH-01A-11R-A131-07	TCGA-DD-A1EH-11A-11R-A131-07	TCGA-DD-A1EI-01A-11R-A131-07	TCGA-DD-A1EI-11A-11R-A131-07	TCGA-DD-A1EJ-01A-11R-A155-07	TCGA-DD-A1EJ-11A-11R-A155-07	TCGA-DD-A1EK-01A-11R-A213-07	TCGA-DD-A1EL-01A-11R-A155-07	TCGA-DD-A1EL-11A-11R-A155-07	TCGA-DD-A39V-01A-11R-A213-07	TCGA-DD-A39V-11A-11R-A213-07	TCGA-DD-A39W-01A-11R-A213-07	TCGA-DD-A39W-11A-11R-A213-07	TCGA-DD-A39X-01A-11R-A213-07	TCGA-DD-A39X-11A-11R-A213-07	TCGA-DD-A39Y-01A-11R-A213-07	TCGA-DD-A39Z-01A-11R-A213-07	TCGA-DD-A39Z-11A-21R-A213-07	TCGA-DD-A3A1-01A-11R-A213-07	TCGA-DD-A3A1-11A-11R-A213-07	TCGA-DD-A3A2-01A-11R-A213-07	TCGA-DD-A3A2-11A-11R-A213-07	TCGA-DD-A3A3-01A-11R-A22L-07	TCGA-DD-A3A3-11A-11R-A22L-07	TCGA-DD-A3A4-01A-11R-A22L-07	TCGA-DD-A3A4-11A-11R-A22L-07	TCGA-DD-A3A5-01A-11R-A22L-07	TCGA-DD-A3A5-11A-11R-A22L-07	TCGA-DD-A3A6-01A-11R-A22L-07	TCGA-DD-A3A6-11A-11R-A22L-07	TCGA-DD-A3A7-01A-11R-A22L-07	TCGA-DD-A3A8-01A-11R-A22L-07	TCGA-DD-A3A8-11A-11R-A22L-07	TCGA-DD-A3A9-01A-11R-A266-07	TCGA-DD-A4NA-01A-11R-A266-07	TCGA-DD-A4NB-01A-12R-A266-07	TCGA-DD-A4ND-01A-11R-A266-07	TCGA-DD-A4NE-01A-11R-A27V-07	TCGA-DD-A4NF-01A-11R-A27V-07	TCGA-DD-A4NG-01A-11R-A27V-07	TCGA-DD-A4NH-01A-11R-A27V-07	TCGA-DD-A4NI-01A-11R-A27V-07	TCGA-DD-A4NJ-01A-11R-A27V-07	TCGA-DD-A4NK-01A-11R-A28V-07	TCGA-DD-A4NL-01A-11R-A28V-07	TCGA-DD-A4NN-01A-11R-A28V-07	TCGA-DD-A4NO-01A-11R-A28V-07	TCGA-DD-A4NP-01A-11R-A28V-07	TCGA-DD-A4NQ-01A-21R-A28V-07	TCGA-DD-A4NR-01A-11R-A311-07	TCGA-DD-A4NS-01A-11R-A311-07	TCGA-DD-A4NV-01A-11R-A311-07	TCGA-DD-A73A-01A-12R-A32O-07	TCGA-DD-A73B-01A-12R-A32O-07	TCGA-DD-A73C-01A-12R-A33J-07	TCGA-DD-A73D-01A-12R-A32O-07	TCGA-DD-A73E-01A-12R-A32O-07	TCGA-DD-A73F-01A-11R-A32O-07	TCGA-DD-A73G-01A-22R-A32O-07	TCGA-DD-AA3A-01A-11R-A37K-07	TCGA-DD-AAC8-01A-11R-A41C-07	TCGA-DD-AAC9-01A-11R-A41C-07	TCGA-DD-AACA-01A-11R-A41C-07	TCGA-DD-AACA-02A-11R-A41C-07	TCGA-DD-AACA-02B-11R-A41C-07	TCGA-DD-AACB-01A-11R-A41C-07	TCGA-DD-AACC-01A-11R-A41C-07	TCGA-DD-AACD-01A-11R-A41C-07	TCGA-DD-AACE-01A-11R-A41C-07	TCGA-DD-AACF-01A-11R-A41C-07	TCGA-DD-AACG-01A-11R-A41C-07	TCGA-DD-AACH-01A-11R-A41C-07	TCGA-DD-AACI-01A-11R-A41C-07	TCGA-DD-AACJ-01A-11R-A41C-07	TCGA-DD-AACK-01A-11R-A41C-07	TCGA-DD-AACL-01A-11R-A41C-07	TCGA-DD-AACN-01A-11R-A41C-07	TCGA-DD-AACO-01A-11R-A41C-07	TCGA-DD-AACP-01A-11R-A41C-07	TCGA-DD-AACQ-01A-11R-A41C-07	TCGA-DD-AACS-01A-11R-A41C-07	TCGA-DD-AACT-01A-11R-A41C-07	TCGA-DD-AACU-01A-11R-A41C-07	TCGA-DD-AACV-01A-11R-A41C-07	TCGA-DD-AACW-01A-11R-A41C-07	TCGA-DD-AACX-01A-11R-A41C-07	TCGA-DD-AACY-01A-11R-A41C-07	TCGA-DD-AACZ-01A-11R-A41C-07	TCGA-DD-AAD0-01A-11R-A41C-07	TCGA-DD-AAD1-01A-11R-A41C-07	TCGA-DD-AAD2-01A-11R-A41C-07	TCGA-DD-AAD3-01A-11R-A41C-07	TCGA-DD-AAD5-01A-11R-A41C-07	TCGA-DD-AAD6-01A-11R-A41C-07	TCGA-DD-AAD8-01A-11R-A41C-07	TCGA-DD-AADA-01A-11R-A41C-07	TCGA-DD-AADB-01A-11R-A41C-07	TCGA-DD-AADC-01A-11R-A41C-07	TCGA-DD-AADD-01A-11R-A41C-07	TCGA-DD-AADF-01A-11R-A41C-07	TCGA-DD-AADG-01A-11R-A41C-07	TCGA-DD-AADI-01A-11R-A41C-07	TCGA-DD-AADJ-01A-11R-A41C-07	TCGA-DD-AADK-01A-11R-A41C-07	TCGA-DD-AADL-01A-11R-A41C-07	TCGA-DD-AADM-01A-11R-A41C-07	TCGA-DD-AADN-01A-11R-A41C-07	TCGA-DD-AADO-01A-11R-A41C-07	TCGA-DD-AADP-01A-11R-A39D-07	TCGA-DD-AADQ-01A-11R-A41C-07	TCGA-DD-AADR-01A-11R-A41C-07	TCGA-DD-AADS-01A-11R-A41C-07	TCGA-DD-AADU-01A-11R-A41C-07	TCGA-DD-AADV-01A-11R-A39D-07	TCGA-DD-AADW-01A-11R-A39D-07	TCGA-DD-AADY-01A-11R-A41C-07	TCGA-DD-AAE0-01A-11R-A41C-07	TCGA-DD-AAE1-01A-11R-A41C-07	TCGA-DD-AAE2-01A-11R-A41C-07	TCGA-DD-AAE3-01A-11R-A41C-07	TCGA-DD-AAE4-01A-11R-A41C-07	TCGA-DD-AAE6-01A-11R-A41C-07	TCGA-DD-AAE7-01A-11R-A41C-07	TCGA-DD-AAE9-01A-11R-A41C-07	TCGA-DD-AAEA-01A-11R-A41C-07	TCGA-DD-AAEB-01A-11R-A41C-07	TCGA-DD-AAED-01A-12R-A41C-07	TCGA-DD-AAEE-01A-11R-A41C-07	TCGA-DD-AAEG-01A-11R-A39D-07	TCGA-DD-AAEH-01A-11R-A41C-07	TCGA-DD-AAEI-01A-11R-A41C-07	TCGA-DD-AAEK-01A-11R-A41C-07	TCGA-DD-AAVP-01A-11R-A41C-07	TCGA-DD-AAVQ-01A-11R-A41C-07	TCGA-DD-AAVR-01A-11R-A41C-07	TCGA-DD-AAVS-01A-11R-A41C-07	TCGA-DD-AAVU-01A-11R-A41C-07	TCGA-DD-AAVV-01A-11R-A41C-07	TCGA-DD-AAVW-01A-11R-A41C-07	TCGA-DD-AAVX-01A-11R-A41C-07	TCGA-DD-AAVY-01A-11R-A41C-07	TCGA-DD-AAVZ-01A-11R-A41C-07	TCGA-DD-AAW0-01A-11R-A41C-07	TCGA-DD-AAW1-01A-11R-A41C-07	TCGA-DD-AAW2-01A-11R-A41C-07	TCGA-DD-AAW3-01A-11R-A41C-07	TCGA-ED-A459-01A-11R-A266-07	TCGA-ED-A4XI-01A-11R-A266-07	TCGA-ED-A5KG-01A-11R-A27V-07	TCGA-ED-A627-01A-12R-A311-07	TCGA-ED-A66X-01A-11R-A311-07	TCGA-ED-A66Y-01A-11R-A311-07	TCGA-ED-A7PX-01A-51R-A352-07	TCGA-ED-A7PY-01A-11R-A33R-07	TCGA-ED-A7PZ-01A-11R-A33R-07	TCGA-ED-A7XO-01A-11R-A352-07	TCGA-ED-A7XP-01A-11R-A352-07	TCGA-ED-A82E-01A-11R-A352-07	TCGA-ED-A8O5-01A-11R-A36F-07	TCGA-ED-A8O6-01A-11R-A36F-07	TCGA-ED-A97K-01A-21R-A38B-07	TCGA-EP-A12J-01A-11R-A131-07	TCGA-EP-A12J-11A-11R-A131-07	TCGA-EP-A26S-01A-11R-A16W-07	TCGA-EP-A26S-11A-12R-A16W-07	TCGA-EP-A2KA-01A-11R-A180-07	TCGA-EP-A2KB-01A-11R-A180-07	TCGA-EP-A2KC-01A-11R-A213-07	TCGA-EP-A3JL-01A-11R-A213-07	TCGA-EP-A3RK-01A-11R-A22L-07	TCGA-EP-A3RK-11A-11R-A22L-07	TCGA-ES-A2HS-01A-11R-A180-07	TCGA-ES-A2HT-01A-12R-A180-07	TCGA-ES-A2HT-11A-11R-A180-07	TCGA-FV-A23B-01A-11R-A16W-07	TCGA-FV-A23B-11A-11R-A16W-07	TCGA-FV-A2QQ-01A-11R-A22L-07	TCGA-FV-A2QR-01A-11R-A213-07	TCGA-FV-A2QR-11A-11R-A213-07	TCGA-FV-A3I0-01A-11R-A22L-07	TCGA-FV-A3I0-11A-11R-A22L-07	TCGA-FV-A3I1-01A-11R-A22L-07	TCGA-FV-A3I1-11A-11R-A22L-07	TCGA-FV-A3R2-01A-11R-A22L-07	TCGA-FV-A3R2-11A-11R-A22L-07	TCGA-FV-A3R3-01A-11R-A22L-07	TCGA-FV-A495-01A-11R-A266-07	TCGA-FV-A496-01A-11R-A266-07	TCGA-FV-A4ZP-01A-12R-A266-07	TCGA-FV-A4ZQ-01A-11R-A266-07	TCGA-G3-A25S-01A-11R-A16W-07	TCGA-G3-A25T-01A-11R-A16W-07	TCGA-G3-A25U-01A-11R-A16W-07	TCGA-G3-A25V-01A-11R-A16W-07	TCGA-G3-A25X-01A-11R-A16W-07	TCGA-G3-A25Y-01A-11R-A16W-07	TCGA-G3-A25Z-01A-11R-A16W-07	TCGA-G3-A3CG-01A-11R-A213-07	TCGA-G3-A3CH-01A-11R-A22L-07	TCGA-G3-A3CH-11A-11R-A22L-07	TCGA-G3-A3CI-01A-11R-A213-07	TCGA-G3-A3CJ-01A-11R-A213-07	TCGA-G3-A3CK-01A-11R-A213-07	TCGA-G3-A5SI-01A-31R-A27V-07	TCGA-G3-A5SJ-01A-11R-A27V-07	TCGA-G3-A5SK-01A-11R-A27V-07	TCGA-G3-A5SL-01A-11R-A27V-07	TCGA-G3-A5SM-01A-12R-A28V-07	TCGA-G3-A6UC-01A-21R-A33J-07	TCGA-G3-A7M5-01A-11R-A33R-07	TCGA-G3-A7M6-01A-11R-A33R-07	TCGA-G3-A7M7-01A-12R-A352-07	TCGA-G3-A7M8-01A-11R-A33R-07	TCGA-G3-A7M9-01A-23R-A352-07	TCGA-G3-AAUZ-01A-11R-A38B-07	TCGA-G3-AAV0-01A-11R-A37K-07	TCGA-G3-AAV1-01A-11R-A38B-07	TCGA-G3-AAV2-01A-11R-A37K-07	TCGA-G3-AAV3-01A-11R-A37K-07	TCGA-G3-AAV4-01A-11R-A38B-07	TCGA-G3-AAV5-01A-11R-A37K-07	TCGA-G3-AAV6-01A-21R-A37K-07	TCGA-G3-AAV7-01A-11R-A38B-07	TCGA-GJ-A3OU-01A-31R-A38B-07	TCGA-GJ-A6C0-01A-12R-A311-07	TCGA-GJ-A9DB-01A-11R-A37K-07	TCGA-HP-A5MZ-01A-21R-A27V-07	TCGA-HP-A5N0-01A-11R-A28V-07	TCGA-K7-A5RF-01A-11R-A28V-07	TCGA-K7-A5RG-01A-11R-A28V-07	TCGA-K7-A6G5-01A-11R-A311-07	TCGA-K7-AAU7-01A-11R-A38B-07	TCGA-KR-A7K0-01A-12R-A33R-07	TCGA-KR-A7K2-01A-12R-A33R-07	TCGA-KR-A7K7-01A-11R-A33J-07	TCGA-KR-A7K8-01A-11R-A33J-07	TCGA-LG-A6GG-01A-11R-A311-07	TCGA-LG-A9QC-01A-11R-A37K-07	TCGA-LG-A9QD-01A-11R-A38B-07	TCGA-MI-A75C-01A-11R-A32O-07	TCGA-MI-A75E-01A-11R-A32O-07	TCGA-MI-A75G-01A-11R-A32O-07	TCGA-MI-A75H-01A-11R-A32O-07	TCGA-MI-A75I-01A-11R-A32O-07	TCGA-MR-A520-01A-11R-A266-07	TCGA-MR-A8JO-01A-12R-A36F-07	TCGA-NI-A4U2-01A-11R-A28V-07	TCGA-NI-A8LF-01A-11R-A36F-07	TCGA-O8-A75V-01A-11R-A32O-07	TCGA-PD-A5DF-01A-11R-A27V-07	TCGA-QA-A7B7-01A-11R-A32O-07	TCGA-RC-A6M3-01A-11R-A32O-07	TCGA-RC-A6M4-01A-11R-A32O-07	TCGA-RC-A6M5-01A-11R-A32O-07	TCGA-RC-A6M6-01A-11R-A32O-07	TCGA-RC-A7S9-01A-11R-A33R-07	TCGA-RC-A7SB-01A-21R-A352-07	TCGA-RC-A7SF-01A-11R-A352-07	TCGA-RC-A7SH-01A-11R-A38B-07	TCGA-RC-A7SK-01A-11R-A352-07	TCGA-RG-A7D4-01A-12R-A33R-07	TCGA-T1-A6J8-01A-11R-A32O-07	TCGA-UB-A7MA-01A-11R-A33R-07	TCGA-UB-A7MB-01A-11R-A33R-07	TCGA-UB-A7MC-01A-11R-A33R-07	TCGA-UB-A7MD-01A-12R-A352-07	TCGA-UB-A7ME-01A-11R-A33J-07	TCGA-UB-A7MF-01A-11R-A33J-07	TCGA-UB-AA0U-01A-11R-A38B-07	TCGA-UB-AA0V-01A-11R-A38B-07	TCGA-WJ-A86L-01A-12R-A39D-07	TCGA-WQ-A9G7-01A-11R-A37K-07	TCGA-WQ-AB4B-01A-11R-A41C-07	TCGA-WX-AA44-01A-11R-A39D-07	TCGA-WX-AA46-01A-11R-A39D-07	TCGA-WX-AA47-01A-11R-A39D-07	TCGA-XR-A8TC-01A-11R-A36F-07	TCGA-XR-A8TD-01A-12R-A39D-07	TCGA-XR-A8TE-01A-11R-A36F-07	TCGA-XR-A8TF-01A-11R-A36F-07	TCGA-XR-A8TG-01A-11R-A36F-07	TCGA-YA-A8S7-01A-11R-A37K-07	TCGA-ZP-A9CV-01A-11R-A38B-07	TCGA-ZP-A9CY-01A-11R-A38B-07	TCGA-ZP-A9CZ-01A-11R-A38B-07	TCGA-ZP-A9D0-01A-11R-A37K-07	TCGA-ZP-A9D1-01A-11R-A38B-07	TCGA-ZP-A9D2-01A-11R-A38B-07	TCGA-ZP-A9D4-01A-11R-A37K-07	TCGA-ZS-A9CD-01A-11R-A37K-07	TCGA-ZS-A9CE-01A-11R-A37K-07	TCGA-ZS-A9CF-01A-11R-A38B-07	TCGA-ZS-A9CF-02A-11R-A38B-07	TCGA-ZS-A9CG-01A-11R-A37K-07
?	100133144	1.5051	26.412	0	5.7222	11.4975	3.9234	0	3.5137	3.8225	3.4345	0.7285	5.2549	2.7171	0	1.0549	11.4729	5.9463	8.9961	6.8062	15.3853	3.5587	5.1416	2.2047	5.1487	3.1815	0	0	0	3.5997	5.5916	8.8884	3.8343	1.9685	0	0	1.5253	11.1388	1.595	6.1385	0.8132	5.5801	4.244	0.7277	2.5804	9.6199	9.878	1.5443	1.0299	0	2.91	1.6542	5.0942	0	11.4093	9.7081	20.8075	2.9099	18.292	0.7583	23.3434	1.8214	4.438	3.2053	3.6036	1.8448	0	3.9483	1.5087	6.3446	1.6103	0	4.8389	1.8865	11.501	10.5793	0	0	5.4583	6.7082	5.7055	0	0	1.345	6.9878	1.2281	4.5859	2.4219	8.5033	3.789	4.5565	8.1673	1.905	11.5114	6.0758	10.6034	5.1121	2.233	17.1292	0	28.3281	7.1714	4.0858	0	0	2.3354	0	0	3.0861	1.182	1.2564	2.9339	0	2.6161	7.1918	0	5.2942	0	2.5365	1.547	9.1638	13.0718	2.0465	3.6874	4.3432	4.2645	10.6238	5.1357	9.1514	5.1322	0	8.7758	0.8857	0	7.0033	10.8854	3.9729	2.3096	2.7304	7.8464	3.7297	5.0761	0.996	1.5339	2.2268	0	6.8034	0	2.0408	2.0861	0.4455	3.2823	2.3962	3.3228	2.0189	0	0	2.329	0.9872	0	0	6.5147	1.4296	0	2.0647	0	1.2071	13.6875	10.8479	5.0991	11.5633	14.1464	9.6651	45.1836	6.6129	4.0816	2.7277	5.1764	1.1556	8.4802	1.3806	6.1642	1.1503	1.9663	2.2982	0	7.6655	7.0251	6.9318	1.6639	8.6641	0	2.6729	7.8188	5.6775	0	1.9288	0.5042	0	6.4947	2.5757	2.1756	3.2135	2.6774	3.1127	3.7757	3.0387	8.4866	0.9553	5.6379	1.6892	1.32	4.3503	8.2075	7.9112	0	7.4822	0	3.0087	2.7869	11.8568	1.8519	7.4759	0	4.9047	4.7653	0.6251	0.5241	6.5264	19.3449	0	1.8472	1.6909	2.5583	2.4274	7.1115	3.0775	0	7.8622	10.9324	2.6342	0	0	2.5299	8.6519	20.4697	4.8214	0	0	3.7317	6.1642	2.3676	0	13.9714	0	5.4404	6.4814	1.9205	3.038	2.7741	0	14.5749	12.2198	0	2.4942	4.4944	2.0771	0	4.0323	6.6092	4.5872	7.7953	6.3705	2.148	2.2422	3.9196	1.7326	0	5.6053	8.8654	1.4179	4.0878	1.7681	1.2454	0	11.4986	5.0388	7.4524	6.2785	15.227	7.3944	13.5314	8.2882	4.4793	5.0292	1.345	3.968	0	0.2944	4.6682	1.885	0	0	0	2.7011	21.9552	4.8256	1.4652	0	2.7435	0	0	4.1912	2.1204	4.6405	2.7779	3.1961	0	1.9949	0	5.9478	0	3.4692	6.3588	5.6613	7.3281	6.4337	2.6454	4.6012	1.9016	0.133	5.0456	3.2366	4.8742	6.6184	7.533	7	0	2.0704	18.1048	0	8.511	0.7814	3.6052	5.5966	3.6807	5.0163	9.8872	0	1.8621	3.5864	7.8564	2.0412	3.566	0	0	3.4158	0	0.2158	6.8979	3.3046	1.6917	8.5714	2.9004	1.4204	0	1.2227	6.4865	0.0391	5.7343	0	2.5612	5.7228	2.0375	4.2972	4.1297	12.4127	0	2.8577	8.7935	4.0813	0	5.1878	0	2.8652	3.1913	1.0269	4.7462	3.57	0	3.2454	7.7876	8.069	2.9996	7.1582	17.0016	1.4796	0	1.6414	6.3923	1.9822	20.5593	0	16.1768	0	3.2192	1.4645	11.5485	10.1273	3.4033	2.0687	3.8441	0	0	10.8529	3.8367	3.9575	2.2186	15.9098	1.0069	4.2224	0	7.3398	8.3127	0
